folder_path,filename,COO_linkers,cyano_linkers,passed_cif2lammps,passed_lammps,stability
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-d4719b1c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-63f37ffd.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-f6709056.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-63f37ffd.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-b66e1a1d.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-a0788f14.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-53905cca.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)N']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-4b369592.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-2c6185d7.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-2fec041a.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=NC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-d9b8f766.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)OC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-4841ace5.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-ab14b982.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-e99fa5e9.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-4841ace5.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-0cd897bc.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-c39e72b8.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)C#CC#C']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-debc4ed4.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=NC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-2a3a2eaa.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-3cee2286.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-a124b969.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)OC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-85895876.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-9bb22862.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-ed674354.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-85895876.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-fe371218.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-b05f6b0c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)SC']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-b577586f.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-2a411815.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-119f0c3a.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=NC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-54835199.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)OC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-44c747fb.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-2e0aa473.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-44c747fb.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-cd9cc050.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-ad2c479c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-ea7a1c07.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)NC(=O)C']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-8c84690b.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)OC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-4e2180ac.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-0f3d43b6.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=NC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-1da818d0.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-12a4273c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-ca9f5f28.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-f34d570f.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-12a4273c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-8498f24a.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-7f9544ba.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)CO']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-622ec2be.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-475e45ae.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=NC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-351e9515.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-b42e24ed.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)OC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-98f419e4.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-512a8e25.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-6da47d0c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-98f419e4.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-851cc6d2.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-05f76df9.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Cl']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-c51dfe41.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=NC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-e99edf22.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=C(C=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-a5bf3938.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#Cc1cc(C2=CC(C#N)=CC=C2)ccc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-d0518ec2.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)OC1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-d7ea400d.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=C(C2=CC(C#N)=CC=C2)C=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-e7e6fc9a.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=N1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-68b15e1b.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-d7ea400d.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#Cc1ccc(C2=CC(C#N)=CC=C2)cc1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-2f087b4c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=CC(C2=CC=C(C#N)C=C2)=C1'],,,
/home/x-sappana/MOFScientist/log/run_4/assembled_mofs,example_MOF_mof-ec5439f6.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC(=C1)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=C(C=C1)Br']",['N#CC1=CC=C(C2=CC=C(C#N)C=C2)C=CC1'],,,
